POINT_X,POINT_Y,SLOPE,TWI,ASPECT,ECA_SHALLOW,NDVI,CWSI
209795.523,626344.758,3.7261,7.5802,258,41.0498,0.4034,0.4997
209788.9752,626344.8741,4.3074,7.0153,263,27.1231,0.485,NA
209783.517,626344.4487,4.9656,7.1313,271,22.864,0.4774,0.8674
209782.1767,626345.1763,5.0943,7.0107,272,21.5862,0.4715,0.6826
209776.9741,626344.6007,4.8386,7.4605,279,22.176,0.4742,NA
209770.3736,626344.7567,4.4675,8.4061,278,27.5039,0.4249,NA
209764.6479,626344.4514,3.4089,9.9913,290,35.8692,0.5234,1.023
209763.3092,626345.1782,3.5167,9.983,291,37.2662,0.5025,NA
209757.6292,626344.8481,3.3817,10.6235,294,45.3223,0.5131,0.8197
209751.779,626344.6104,3.3058,10.875,303,48.0681,0.5259,0.8376
209745.3492,626344.6876,3.5976,9.3331,304,44.6802,0.4394,1.1324
209738.9825,626344.7303,6.269,8.7393,291,37.7256,0.5762,0.5791
209859.876,626343.9665,4.1199,6.5077,242,25.3285,0.2809,2.0863
209853.6902,626343.893,3.9335,6.779,244,22.5621,0.5603,0.5607
209848.5756,626343.3732,3.8799,6.8846,243,19.1696,0.492,NA
209847.221,626344.1086,3.919,6.8098,242,18.6699,0.5335,0.5729
209841.1179,626343.9009,4.0587,7.1372,243,16.6929,0.4363,1.1569
209829.6036,626343.3244,3.1455,7.8391,240,22.0067,0.5192,0.4822
209828.2812,626344.0423,3.4236,7.4404,240,23.8062,0.5181,NA
209816.4207,626343.6539,2.7827,8.3451,254,48.4208,0.4601,NA
209809.8182,626343.8628,3.5483,7.564,270,56.4524,0.5465,0.366
209804.4319,626343.3572,3.6912,7.6206,270,56.8199,0.5176,0.6357
209803.0901,626344.0855,3.4703,7.6574,268,54.2833,0.4458,0.9525
209796.8499,626344.0377,3.6997,7.5995,259,44.2475,0.4798,0.5141
209791.6268,626343.4346,3.8134,7.6125,259,34.6662,0.6156,NA
209790.3011,626344.1544,3.9513,7.3139,259,30.6058,0.5297,0.7597
209784.8572,626343.7211,4.8444,7.2348,272,24.7419,0.4663,0.9191
209778.2924,626343.885,4.9112,7.4188,278,22.3951,0.4925,NA
209771.7073,626344.0327,4.599,7.8589,281,25.8338,0.4754,0.6691
209765.9867,626343.7247,3.4635,10.1929,292,33.4585,0.5573,0.9755
209760.3215,626343.3866,3.4309,10.8093,293,40.8329,0.5043,NA
209753.1538,626343.8642,3.3096,10.9438,300,47.6288,0.5146,NA
209746.6955,626343.9567,3.4479,9.8695,306,46.4153,0.4847,0.5696
209798.1769,626343.3173,3.5887,7.7073,261,47.3497,0.4146,NA
209773.0409,626343.3088,4.6672,7.8875,283,25.3229,0.5601,0.7377
209741.6191,626343.299,4.7677,8.7078,300,41.2047,0.4754,0.5684
209855.0402,626343.1601,3.9688,6.7385,244,23.6728,0.5818,NA
209842.463,626343.1706,4.147,6.9299,244,16.8227,0.5181,0.4253
209823.5836,626343.1911,2.6448,8.0987,256,32.8956,0.5263,NA
209811.1653,626343.1313,3.1474,7.8243,265,56.6885,0.4624,0.5631
209754.5285,626343.1178,3.2675,10.9501,301,46.4479,0.4734,NA
209748.0419,626343.2258,3.272,9.7728,306,47.4128,0.5562,NA
209856.3901,626342.4274,3.9824,5.3405,244,24.6906,0.494,NA
209849.9302,626342.6379,3.8834,5.946,243,20.2425,0.5769,NA
209843.8081,626342.4403,4.1099,5.7022,245,17.271,0.4533,0.6631
209836.6969,626342.8904,3.7243,6.0637,244,17.0915,0.3335,1.3909
209830.926,626342.6065,2.978,6.6907,245,21.3123,0.5326,0.7408
209824.9435,626342.4528,2.5534,6.8465,257,31.7825,0.4614,NA
209817.781,626342.9155,2.7384,6.9172,254,46.1457,0.4346,NA
209812.5128,626342.3999,2.9634,8.1588,261,55.7881,0.5455,NA
209805.7736,626342.6287,3.7401,8.3039,269,58.3147,0.4361,1.7032
209799.5039,626342.597,3.5858,8.226,264,51.6801,0.4824,NA
209787.5377,626342.266,4.2297,7.6648,266,29.2282,0.4718,NA
209786.1974,626342.9935,4.6368,7.6338,269,27.2443,0.4464,0.9704
209780.929,626342.4537,4.7914,7.4268,280,23.7186,0.4585,1.1369
209774.3746,626342.5847,4.774,7.5627,283,24.4079,0.5796,0.7021
209767.3253,626342.9979,3.5497,7.8339,292,31.2867,0.5739,NA
209761.6675,626342.6558,3.5035,10.8037,294,39.3404,0.5418,NA
209755.9033,626342.3715,3.3118,10.8887,300,44.6932,0.4837,1.3186
209749.3883,626342.4948,3.2596,9.6436,305,47.6382,0.4537,NA
209838.0697,626342.1451,3.6592,7.4327,248,16.7902,0.4127,1.1477
209819.1413,626342.1771,2.654,8.5255,260,43.5523,0.34,NA
209794.2783,626341.9952,3.7777,7.6763,260,42.1499,0.3757,1.0982
209851.2847,626341.9025,3.8551,6.8138,245,21.448,0.4565,NA
209832.2483,626341.8887,3.0744,8.1128,246,19.9141,0.4003,0.7125
209807.1154,626341.9003,3.6994,7.6994,269,59.4892,0.4947,1.126
209800.8307,626341.8766,3.5817,7.631,265,55.4108,0.3973,NA
209775.7081,626341.8608,4.8539,7.6541,283,23.9081,0.5567,0.8837
209763.0137,626341.9251,3.4919,10.7615,294,36.8852,0.5413,1.1283
209744.2556,626341.8677,3.6222,8.7202,303,45.3935,0.4686,NA
209857.74,626341.6945,4.011,6.6372,244,25.5517,0.4797,NA
209845.1533,626341.7101,4.0686,6.9775,244,17.988,0.4857,NA
209839.4426,626341.3998,3.6663,7.2829,250,16.7764,0.3806,0.742
209826.3036,626341.7144,2.4574,8.5129,258,29.1423,0.4406,NA
209820.5014,626341.4387,2.6723,8.4631,266,40.7394,0.4032,NA
209813.8601,626341.6684,2.8574,8.4411,259,54.313,0.5519,0.6104
209795.6041,626341.2755,3.7803,7.5589,261,46.7804,0.4105,1.3298
209788.878,626341.5384,3.8261,7.5578,260,32.6703,0.5276,NA
209782.2472,626341.7381,4.7221,7.5425,280,24.0589,0.5079,NA
209770.0027,626341.5445,4.1844,9.748,293,28.6276,0.552,0.9285
209764.3598,626341.1942,3.54,10.8249,296,34.5702,0.5105,1.3912
209757.278,626341.6253,3.3345,10.7635,300,42.5527,0.4492,2.0855
209750.7348,626341.7638,3.3109,9.6795,305,47.5516,0.563,1.0099
209739.1306,626341.5615,6.9192,8.2967,314,40.9094,0.5301,NA
209852.6393,626341.1673,3.843,6.807,244,22.7127,0.5093,0.4426
209833.5707,626341.1707,3.2657,7.9586,255,18.8066,0.4968,NA
209808.4572,626341.1718,3.4733,7.9264,265,59.8687,0.4658,1.0219
209802.1577,626341.1562,3.6828,7.5871,265,58.3914,0.3564,0.5956
209777.0417,626341.1368,4.9315,7.5517,283,23.8538,0.5519,0.8559
209846.4985,626340.9799,4.0845,6.9088,244,18.7471,0.4602,0.7055
209827.6635,626340.9761,2.6397,8.482,253,26.3194,0.4884,NA
209815.2073,626340.9371,2.7303,8.5147,258,52.3399,0.4795,0.5589
209783.5655,626341.0224,4.5802,7.4824,278,25.7767,0.5297,NA
209752.0812,626341.033,3.2922,9.8913,305,46.7115,0.5792,NA
209853.9938,626340.4319,3.7944,6.8699,246,23.9519,0.5269,NA
209847.8436,626340.2497,4.0088,6.9399,245,19.8755,0.51,0.3932
209840.8156,626340.6544,3.5515,7.3107,252,16.8921,0.3883,1.1756
209834.8931,626340.4529,3.1783,7.9072,260,17.993,0.4695,NA
209829.0236,626340.2378,2.6515,8.605,257,24.1675,0.5183,0.6231
209821.8617,626340.7002,2.4592,8.4632,267,39.5326,0.4303,NA
209816.5547,626340.2057,2.768,8.4713,260,51.4305,0.4654,0.6721
209809.799,626340.4435,3.2935,8.1493,261,59.5307,0.4452,NA
209803.4847,626340.4359,3.7682,7.6522,263,60.0389,0.4765,NA
209796.93,626340.5557,3.783,7.4852,260,51.1819,0.5136,NA
209790.2182,626340.8108,3.8101,7.5868,258,36.5772,0.4972,NA
209784.8838,626340.3068,4.0822,7.555,272,28.0783,0.4276,0.7748
209778.3754,626340.4129,4.8009,7.5671,282,24.2351,0.5176,NA
209771.3414,626340.8178,4.3419,9.3172,290,27.3296,0.4966,NA
209765.7059,626340.4636,3.728,10.8098,297,32.4903,0.4891,1.2183
209760.0275,626340.1326,3.5206,10.7791,298,38.701,0.5008,1.3194
209758.6527,626340.8789,3.4188,10.8805,297,41.0467,0.4558,1.4754
209753.4276,626340.302,3.1989,9.9834,305,45.2415,0.4949,1.6161
209746.8921,626340.4364,3.2524,8.626,302,46.9526,0.5406,0.9879
209741.7326,626340.1488,4.3407,9.0555,321,44.1469,0.5119,NA
209740.4316,626340.8551,5.1853,8.9022,322,43.0114,0.5918,NA
209791.5584,626340.0832,3.7981,7.5732,258,40.7964,0.5031,0.7486
209772.68,626340.091,4.4591,9.0544,288,26.3979,0.5511,NA
209842.1885,626339.9091,3.7085,7.2442,250,17.3025,0.396,NA
209823.2218,626339.9618,2.3471,8.551,266,36.5397,0.5253,NA
209855.3483,626339.6966,3.7551,6.8459,248,24.6797,0.4807,NA
209849.1888,626339.5193,3.8838,7.0098,246,20.6534,0.5631,NA
209843.5615,626339.1639,3.642,7.2707,251,18.0134,0.3765,1.2267
209836.2156,626339.735,3.0791,7.9165,263,17.7747,0.4338,NA
209830.3836,626339.4996,2.7548,8.4648,263,22.3078,0.4784,0.452
209824.5821,626339.2234,2.2276,8.7184,264,33.5616,0.4401,0.5091
209817.9019,626339.4743,2.9151,8.2625,263,48.4051,0.5252,NA
209811.1406,626339.7151,3.0296,8.2808,259,59.3897,0.464,0.5095
209804.8115,626339.7155,3.8826,7.7222,261,61.69,0.4841,0.8248
209786.202,626339.5911,3.6214,7.7318,267,30.9319,0.451,NA
209779.7089,626339.6888,4.7965,7.5649,281,24.9327,0.5219,0.7244
209767.0521,626339.7327,3.8586,10.8398,297,31.4416,0.4636,1.187
209761.4022,626339.3862,3.559,10.6633,298,36.4322,0.4538,NA
209748.2104,626339.7207,3.1609,8.5927,300,46.948,0.5223,0.8364
209743.0336,626339.4427,3.4979,9.2133,324,45.51,0.5,NA
209837.5378,626339.0171,3.1868,7.7525,261,17.4302,0.5694,1.0088
209812.4824,626338.9868,2.9643,8.3609000000000009,259,58.0604,0.3863,1.8716
209806.1385,626338.9952,3.8443,7.7688,261,62.5414,0.4289,1.1332
209768.3982,626339.0019,4.0447,10.8053,297,29.8658,0.4746,1.1538
209749.5287,626339.0051,3.2394,8.8458,301,46.2261,0.4971,1.3518
209856.7028,626338.9612,3.7663,6.787,247,25.7325,0.4081,1.5944
209850.5339,626338.789,3.8003,6.9798,248,22.0296,0.5915,0.4475
209831.7435,626338.7612,2.9548,8.1297,269,21.6215,0.4232,0.6537
209819.2493,626338.7428,2.9662,8.1459,262,45.5687,0.4933,NA
209787.5203,626338.8754,3.3426,7.7913,264,32.9776,0.5094,NA
209781.0426,626338.9649,4.6289,7.5203,281,26.1487,0.5502,0.6289
209744.3347,626338.7364,2.8572,9.1839,313,46.2369,0.4878,1.1584
209844.9344,626338.4185,3.5454,7.363,253,19.0173,0.4078,1.0169
209838.8603,626338.2992,3.1472,7.7734,263,17.4231,0.5149,NA
209825.9422,626338.485,2.191,8.7363,262,30.6904,0.5131,NA
209794.2389,626338.628,3.8993,7.5656,258,47.7062,0.4208,NA
209788.8386,626338.1598,3.6369,7.8604,261,36.5067,0.5468,NA
209782.3762,626338.2409,4.3706,7.6573,279,27.8833,0.5291,0.7348
209775.3574,626338.6375,4.6453,9.5373,285,25.8612,0.5908,NA
209769.7443,626338.2711,4.096,10.8272,297,28.6154,0.4867,0.8404
209762.777,626338.64,3.6199,10.6477,297,34.3538,0.4571,NA
209750.847,626338.2894,3.2486,8.7536,299,45.348,0.5352,NA
209851.8792,626338.0588,3.8282,6.9972,249,23.4458,0.4456,0.9139
209833.1036,626338.023,2.977,8.079,269,20.2358,0.4286,0.4258
209820.5966,626338.0116,2.8778,8.2149,263,42.5175,0.5644,NA
209776.6962,626337.9109,4.6134,8.6984,286,25.9326,0.5966,0.5168
209802.233,626337.677,3.9003,7.7608,257,62.257,0.4576,NA
209795.5791,626337.9004,3.7853,7.5949,257,51.738,0.4572,NA
209764.1517,626337.8937,3.7086,10.7197,297,32.537,0.4193,NA
209853.2243,626337.3286,3.7651,6.9743,252,24.8064,0.4155,1.0009
209847.6804,626336.9278,3.4502,7.298,257,21.2201,0.5286,0.7744
209840.1826,626337.5813,3.0577,7.852,265,17.6883,0.5633,NA
209834.4636,626337.2846,2.9504,7.9979,270,19.2238,0.4299,0.7892
209828.6627,626337.0082,2.7053,8.284,268,26.8909,0.4461,NA
209821.944,626337.28,2.5354,8.2927,259,39.341,0.4788,NA
209815.1659,626337.5297,2.8753,8.1444,258,53.8879,0.5052,NA
209803.5588,626336.9573,3.9217,7.791,258,63.2069,0.555,0.7882
209796.9194,626337.1729,3.8023,7.6884,256,54.7859,0.4594,0.9499
209783.7098,626337.5169,3.8142,7.9545,275,29.2558,0.4854,NA
209778.0348,626337.1841,4.6708,8.9791,284,26.0213,0.5796,NA
209771.0904,626337.5404,4.1009,10.923400000000001,297,27.6884,0.5325,NA
209765.5263,626337.1474,3.8696,10.7087,297,31.5697,0.5189,1.2583
209758.8131,626337.3783,3.4103,9.8641,300,37.3873,0.5552,0.4756
209752.1652,626337.5738,3.075,8.6806,299,43.7088,0.5028,1.4998
209746.9366,626337.3238,2.8791,8.3113,300,46.265,0.5222,0.7947
209841.5051,626336.8635,3.0068,7.763,266,18.2543,0.5229,0.5816
209753.4835,626336.8581,3.0541,9.0291,298,41.7311,0.4634,1.3123
209854.5695,626336.5983,3.6369,6.9537,253,25.6361,0.5151,0.4075
209835.8236,626336.5463,2.9296,7.9222,271,18.6053,0.5329,NA
209816.5077,626336.8013,2.9162,8.1452,257,52.6622,0.5458,NA
209791.4751,626336.7285,3.6194,7.82,264,44.2165,0.4849,-0.0514
209785.0434,626336.7929,3.0931,8.0476,270,31.7294,0.4295,0.8682
209772.4365,626336.8097,4.1532,10.7336,296,27.085,0.5357,0.8241
209760.1596,626336.6474,3.4302,9.6803,299,35.9984,0.5895,0.4284
209748.2377,626336.6174,3.2134,8.0904,296,45.4474,0.54990000000000006,NA
209741.4738,626336.5358,2.9785,8.3724,347,45.2577,0.5289,0.6802
209798.2596,626336.4453,3.7992,7.7667,256,56.7624,0.4338,NA
209779.3735,626336.4574,4.5382,9.2576,282,26.9174,0.6459,0.617
209842.8273,626336.1455,3.075,7.7474,265,19.182,0.4918,0.5428
209830.0229,626336.2698,2.8938,7.9981,270,24.6349,0.5473,NA
209817.8496,626336.073,2.9822,8.1432,258,49.7445,0.5178,NA
209811.4463,626336.1137,3.2286,7.9468,254,60.086,0.5383,0.5647
209804.8845,626336.2375,3.8961,7.7644,257,64.0731,0.5269,0.8103
209792.7934,626336.0128,3.6697,7.7937,261,46.4422,0.5114,NA
209786.377,626336.069,3.054,8.3336,268,34.5936,0.4771,NA
209766.9012,626336.401,4.0207,10.6077,297,30.4833,0.4841,NA
209761.506,626335.9165,3.4669,10.0089,298,34.0814,0.5762,0.6032
209754.8018,626336.1425,3.1565,8.8738,298,40.3086,0.5667,0.7532
209749.5387,626335.9111,3.2321,8.1614,295,44.0818,0.5512,NA
209837.1836,626335.8079,2.9151,7.9174,272,18.409,0.3729,NA
209824.6385,626335.8171,2.4223,8.3879,260,34.6397,0.5416,NA
209742.7762,626335.8289,2.587,9.2519,351,45.8153,0.5137,0.7122
209806.2103,626335.5178,3.7941,7.7559,254,64.21,0.5723,0.3497
209799.5999,626335.7177,3.8624,7.7548,256,59.6388,0.5145,NA
209844.1498,626335.4277,3.0892,7.6847,265,20.435,0.4898,0.4975
209825.9859,626335.0858,2.3755,8.1167,264,31.563,0.484,0.7615
209819.1913,626335.3446,3.0337,8.0662,258,46.5489,0.5074,NA
209812.7733,626335.3933,3.1841,7.9655,252,58.0142,0.4984,NA
209794.1117,626335.2972,3.5987,7.9363,259,50.1396,0.4184,1.3323
209787.7107,626335.345,3.0877,8.48,269,37.7507,0.5508,NA
209775.1287,626335.3481,4.3024,11.014,294,26.9122,0.5695,NA
209762.8524,626335.1855,3.6629,9.7762,297,32.4409,0.5366,NA
209756.1201,626335.4268,3.2374,8.6787,297,38.1696,0.5191,NA
209750.8396,626335.2049,3.1638,8.045,295,42.9244,0.575,0.7274
209744.0787,626335.1217,2.2829,9.566,329,45.7865,0.6135,0.3788
209832.7433,626334.7929,3.0045,7.7565,271,21.343,0.5989,0.3267
209807.536,626334.7981,3.64,7.7988,251,63.6493,0.5796,0.4669
209800.9401,626334.9901,3.9017,7.7539,256,61.8403,0.4864,0.8484
209782.0508,626335.0038,3.6553,9.0592,275,29.3526,0.5488,1.0474
209769.6507,626334.9084,4.1597,10.7506,298,28.5143,0.4211,1.8054
209845.4721,626334.7098,3.062,7.5046,267,21.4742,0.4625,NA
209757.4383,626334.7111,3.3296,8.5339,296,36.1246,0.5547,0.7549
209851.7992,626334.6918,3.4603,7.0812,257,25.8281,0.4897,NA
209827.3332,626334.3544,2.5525,7.8315,267,28.7181,0.4672,0.9289
209820.533,626334.6161,2.9435,7.9699,257,43.1653,0.4271,NA
209814.1002,626334.673,3.1178,7.9343,252,56.754,0.4528,NA
209795.43,626334.5815,3.5334,8.085,259,53.5481,0.4776,0.3794
209789.0443,626334.621,3.3437,8.7717,269,39.6215,0.4773,0.5784
209776.4749,626334.6173,4.3498,11.0508,292,27.1651,0.5273,0.3301
209764.1988,626334.4546,3.8383,9.4727,297,31.0994,0.5521,NA
209752.1407,626334.4986,3.0659,7.9151,296,41.0029,0.5219,NA
209745.381,626334.4148,2.4971,9.4918,321,45.3333,0.5145,0.7986
209865.181,626334.1495,3.4749,6.8836,246,27.7066,0.3086,NA
209853.1721,626333.9465,3.4817,7.0558,254,27.1583,0.4829,0.9481
209846.7947,626333.9919,3.0655,7.427,267,23.1152,0.4737,0.7381
209839.9036,626334.3314,2.8988,7.6785,271,19.1617,0.4349,0.4094
209834.1035,626334.0545,2.9759,7.6211,270,20.9281,0.5755,NA
209821.8749,626333.8878,2.7557,7.9643,256,41.3688,0.452,1.5083
209815.4271,626333.9526,3.2298,7.9751,253,53.9588,0.5169,0.7932
209808.8618,626334.0784,3.6157,7.7967,251,63.0654,0.5333,0.6269
209802.2804,626334.2626,3.9981,7.7101,256,63.3329,0.4577,NA
209796.7482,626333.8659,3.5382,8.0372,261,55.1693,0.5016,0.2841
209790.3779,626333.897,3.3407,8.6101,270,42.9376,0.4327,0.8313
209783.3895,626334.2771,3.3837,9.6298,273,31.3512,0.4668,1.0285
209777.821,626333.8866,4.2415,10.8868,293,27.7731,0.607,NA
209771.0253,626334.1622,4.1472,10.6401,299,27.9392,0.4132,NA
209765.5453,626333.7237,4.1668,9.252,298,30.052,0.4959,0.5719
209758.7566,626333.9955,3.3421,8.6799,296,34.2823,0.5024,0.8055
209753.4416,626333.7923,3.0758,8.128,296,38.956,0.5652,NA
209746.6834,626333.7077,2.6988,8.1552,314,44.3248,0.5058,NA
209848.1169,626333.274,3.1754,7.3044,264,24.8392,0.4762,NA
209841.2637,626333.5931,2.9012,7.513,271,20.1174,0.5086,NA
209835.4637,626333.3161,2.919,7.503,270,20.3114,0.5597,NA
209828.6804,626333.623,2.8599,7.5026,269,27.4369,0.4759,0.7856
209810.1876,626333.3586,3.5846,7.7664,249,61.7202,0.5581,NA
209803.6206,626333.535,3.8967,7.7354,254,63.7855,0.4706,NA
209784.7282,626333.5504,3.0803,10.0645,273,33.7141,0.4647,NA
209772.4001,626333.4159,4.2333,10.4495,300,27.6184,0.5209,1.1961
209760.0749,626333.2798,3.3819,8.4347,296,33.2302,0.5831,0.9689
209830.0278,626332.8915,2.9604,7.4719,268,25.1271,0.455,0.7607
209823.2166,626333.1593,2.6802,7.7911,257,37.8691,0.4908,0.8563
209816.7541,626333.2323,3.2079,7.8089,255,50.8108,0.518,0.7427
209811.5134,626332.6388,3.5876,7.7826,247,59.7121,0.5709,0.5474
209804.9608,626332.8074,3.7536,7.7557,254,64.1292,0.4844,1.0215
209798.0665,626333.1502,3.6498,8.1013,260,57.8576,0.5142,NA
209791.7115,626333.1731,3.2491,8.9128,267,46.2417,0.4791,0.9161
209786.0669,626332.8237,2.968,9.894,275,35.176,0.5232,0.6975
209779.1671,626333.1558,3.97,11.1402,286,28.3503,0.5535,NA
209773.7749,626332.6695,4.3368,10.3973,302,27.6218,0.5714,0.9823
209766.8916,626332.9928,4.2678,9.4386,300,29.5637,0.5464,NA
209754.7428,626333.086,3.1107,7.9332,297,37.6246,0.5188,1.4196
209747.9858,626333.0007,2.945,7.5932,300,43.3926,0.5014,NA
209836.824,626332.5777,2.9254,7.3518,269,20.2666,0.4911,0.6591
209849.4394,626332.5562,3.0838,7.2979,262,26.5197,0.4461,NA
209824.5583,626332.431,2.744,7.4783,259,34.4548,0.5159,0.7663
209818.081,626332.5119,3.1474,7.6872,255,48.9489,0.4222,1.0459
209799.3848,626332.4346,3.5789,8.2341,262,60.0053,0.4863,0.3614
209793.0451,626332.449,3.1877,9.3052,271,49.4211,0.4135,NA
209780.5132,626332.425,3.6276,11.2862,288,29.5081,0.4797,NA
209768.238,626332.2618,4.2816,9.0807,300,28.9434,0.5041,NA
209756.0437,626332.3798,3.255,7.6929,295,35.6991,0.5801,0.9337
209749.2883,626332.2937,3.0587,7.3306,297,41.7426,0.5004,1.0056
209850.7618,626331.8382,3.019,7.2833,260,26.9412,0.3875,1.2709
209843.9836,626332.1165,2.8612,7.3812,267,22.6215,0.4847,0.9776
209838.1842,626331.8392,2.9278,7.3612,268,20.3188,0.3743,NA
209831.3752,626332.1602,3.0298,7.296,268,23.3026,0.5018,0.6571
209825.9,626331.7025,2.8118,7.2798,262,31.2473,0.4993,0.6514
209819.4079,626331.7916,3.1216,7.6946,256,45.3928,0.4972,0.4802
209812.8392,626331.9191,3.5667,7.7875,247,57.2041,0.4884,1.1032
209806.3011,626332.0798,3.5672,7.8117,252,63.7719,0.58,NA
209800.703,626331.7189,3.5314,8.3504,261,61.5409,0.516,NA
209794.3787,626331.7251,3.1902,9.5661,274,50.9311,0.3521,NA
209787.4056,626332.0969,3.0437,10.2927,279,37.8986,0.5108,0.2618
209781.8594,626331.6942,3.2976,11.4199,291,31.0255,0.5628,NA
209775.1496,626331.9232,4.3435,10.6121,303,27.6961,0.4682,NA
209762.7114,626331.8485,4.0406,8.262,297,31.0502,0.5438,0.4759
209757.3446,626331.6734,3.3146,7.4547,295,33.9839,0.5344,0.9731
209750.5906,626331.5867,3.1467,7.0324,296,39.8837,0.6049,NA
209743.982,626331.7755,2.621,8.2361,5,44.487,0.5901,NA
209769.5844,626331.5309,4.3579,8.8989,301,28.5209,0.566,0.4484
209852.0841,626331.1204,3.0617,7.3703,256,28.3736,0.4424,NA
209845.3437,626331.3781,2.9546,7.3694,267,24.4081,0.4256,1.0293
209839.5444,626331.1008,2.9153,7.2949,264,21.275,0.4038,NA
209814.1649,626331.1994,3.5182,7.7455,249,55.5509,0.4696,1.01
209807.6413,626331.3523,3.5306,7.9258,250,62.7326,0.4364,1.7443
209788.7443,626331.3702,3.2695,10.286,277,40.7717,0.4931,0.6119
209776.5243,626331.1769,4.2556,10.6065,302,28.0342,0.4395,NA
209764.0297,626331.1329,4.3598,7.8208,297,30.1651,0.5662,0.5409
209865.2771,626330.79,3.4026,7.107,248,28.7723,0.4097,1.0918
209846.7037,626330.6399,2.9617,7.4955,264,26.2767,0.4793,0.4612
209827.242,626330.9742,2.8979,7.2421,261,29.6453,0.561,NA
209820.7349,626331.0712,3.0581,7.5571,257,42.1751,0.4584,NA
209802.0213,626331.0033,3.4537,8.2404,263,61.8929,0.4447,NA
209795.7123,626331.0011,3.1889,9.2353,275,53.6751,0.4753,NA
209790.083,626330.6434,3.2624,10.4457,280,43.7027,0.4458,0.7723
209783.2055,626330.9635,3.0583,11.4038,291,32.8757,0.4991,NA
209770.9308,626330.8,4.3979,9.1405,302,28.2614,0.5777,0.6007
209758.6458,626330.9673,3.5327,7.5649,296,33.0356,0.5829,NA
209751.8931,626330.8795,3.2083,7.0615,298,37.9635,0.5146,NA
209745.3002,626331.0599,2.1503,9.1068,345,43.3771,0.5692,NA
209815.4907,626330.4797,3.6075,7.6286,251,52.3732,0.4882,1.389
209866.6241,626330.0588,3.2916,7.1558,247,28.6585,0.4009,0.6092
209840.9045,626330.3624,2.9192,7.3396,265,22.2668,0.4715,NA
209828.5838,626330.2457,2.9355,7.2219,261,26.9983,0.4904,1.1797
209822.0618,626330.3509,2.8751,7.4324,258,38.5254,0.4686,NA
209803.3396,626330.2876,3.6042,8.5048,259,62.3718,0.4157,NA
209797.046,626330.2772,3.2408,9.536,274,56.0501,0.4338,NA
209784.5517,626330.2327,3.0385,11.3343,289,34.0072,0.562,NA
209772.2772,626330.0691,4.4456,8.8006,303,28.2294,0.5725,0.3073
209765.348,626330.4172,4.4277,7.437,298,29.7677,0.547,NA
209759.9468,626330.2609,3.6594,7.2524,297,31.8007,0.5807,0.6616
209753.1955,626330.1726,3.1513,6.8692,299,36.7666,0.5438,0.6118
209816.8164,626329.7599,3.6757,7.645,254,48.8959,0.5181,NA
209810.3218,626329.8971,3.3195,8.0635,252,59.702,0.4592,2.1155
209804.6579,626329.572,3.379,8.7256,262,62.6957,0.4911,0.4509
209798.3796,626329.5531,3.2364,9.7378,277,58.273,0.4703,NA
209791.4216,626329.9168,3.1912,10.1121,282,45.1925,0.4381,0.7668
209785.8977,626329.5019,3.058,11.2902,291,36.2745,0.4962,0.6896
209779.2738,626329.6844,3.4175,10.3168,302,29.6046,0.4116,1.0183
209766.6662,626329.7016,4.3569,7.3232,299,29.2764,0.5845,NA
209761.2478,626329.5546,3.9399,6.9554,298,31.0558,0.5546,NA
209754.4978,626329.4655,3.1736,6.7625,299,35.0254,0.5359,NA
209747.9368,626329.6286,2.3718,8.6292,317,41.3354,0.5377,0.6592
209836.7643,626329.2344,3.0233,7.3415,261,21.8875,0.5878,0.6135
209824.7157,626328.9102,2.8932,7.5018,257,33.046,0.4954,0.7399
209818.1423,626329.0402,3.4984,7.5905,256,45.2161,0.4993,NA
209811.662,626329.1695,3.2775,8.1166,256,57.1414,0.5117,1.4742
209792.7603,626329.19,3.1719,10.3151,283,48.0137,0.4556,0.6067
209780.6485,626328.938,3.1815,10.8278,302,30.2738,0.4573,NA
209773.6236,626329.3382,4.4081,8.7494,303,28.1975,0.5529,0.4953
209767.9845,626328.9859,4.3822,7.4728,300,28.9406,0.5637,NA
209749.2551,626328.9129,3.1058,7.8597,304,39.5746,0.5947,NA
209862.4014,626328.8797,2.8781,7.384,251,29.897,0.3522,1.3361
209850.7837,626328.4249,2.8613,8.1058,260,30.8109,0.352,NA
209838.1116,626328.503,2.9951,7.6285,258,22.9314,0.4354,NA
